"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0066830MOR","34.786498000000002|Bannon, Lee|2018-08-09","-87.621958000000006|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","195|Bannon, Lee|2018-08-09"
"0066831MOR","33.092571|Bannon, Lee|2018-08-09","-86.443295000000006|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","597|Bannon, Lee|2018-08-09"
"0066832MOR","31.459056|Bannon, Lee|2018-08-09","-85.623478000000006|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description/believe us 431 is us 231|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","2054|Bannon, Lee|2018-08-09"
"0066833MOR","34.375089000000003|Bannon, Lee|2018-08-09","-85.628394999999998|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","1960|Bannon, Lee|2018-08-09"
"0066834MOR","33.914997|Bannon, Lee|2018-08-09","-85.913531000000006|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","1221|Bannon, Lee|2018-08-09"
"0066835MOR","33.4499|Bannon, Lee|2018-08-09","-85.722707999999997|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","606|Bannon, Lee|2018-08-09"
"0066836MOR","34.416758999999999|Bannon, Lee|2018-08-09","-87.716283000000004|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","224|Bannon, Lee|2018-08-09"
"0066837MOR","34.347839999999998|Bannon, Lee|2018-08-09","-87.904067999999995|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","195|Bannon, Lee|2018-08-09"
"0066838MOR","34.920664000000002|Bannon, Lee|2018-08-09","-88.046004999999994|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","232|Bannon, Lee|2018-08-09"
"0066839MOR","34.947011000000003|Bannon, Lee|2018-08-09","-87.191378|Bannon, Lee|2018-08-09","WGS84|Bannon, Lee|2018-08-09","Louise & Lee|Bannon, Lee|2018-08-09","based on collectors description/limestone misspelled|Bannon, Lee|2018-08-09","GeoLocate|Bannon, Lee|2018-08-09","1629|Bannon, Lee|2018-08-09"
"0066848MOR","","","","","","",""
"0066869MOR","39.982497000000002|Bannon, Lee|2017-09-28","-95.191919999999996|Bannon, Lee|2017-09-28","WGS84|Bannon, Lee|2017-09-28","Louise & Lee|Bannon, Lee|2017-09-28","based on Collectors description|Bannon, Lee|2017-09-28","GeoLocate|Bannon, Lee|2017-09-28","1644|Bannon, Lee|2017-09-28"
"0066870MOR","38.862502999999997|Bannon, Lee|2017-09-28","-94.327444|Bannon, Lee|2017-09-28","WGS84|Bannon, Lee|2017-09-28","Louise & Lee|Bannon, Lee|2017-09-28","based on Collectors description|Bannon, Lee|2017-09-28","GeoLocate|Bannon, Lee|2017-09-28","2005|Bannon, Lee|2017-09-28"
"0066871MOR","38.862502999999997|Bannon, Lee|2017-09-28","-94.327444|Bannon, Lee|2017-09-28","WGS84|Bannon, Lee|2017-09-28","Louise & Lee|Bannon, Lee|2017-09-28","based on Collectors description|Bannon, Lee|2017-09-28","GeoLocate|Bannon, Lee|2017-09-28","2005|Bannon, Lee|2017-09-28"
"0066873MOR","52.939976000000001|Bannon, Lee|2019-02-07","14.147826|Bannon, Lee|2019-02-07","WGS84|Bannon, Lee|2019-02-07","Louise & Lee|Bannon, Lee|2019-02-07","based on collectors description|Bannon, Lee|2019-02-07","GeoLocate|Bannon, Lee|2019-02-07","603|Bannon, Lee|2019-02-07"
"0066875MOR","52.453133000000001|Bannon, Lee|2019-01-24","13.305804999999999|Bannon, Lee|2019-01-24","WGS84|Bannon, Lee|2019-01-24","Louise & Lee|Bannon, Lee|2019-01-24","based on collectors description|Bannon, Lee|2019-01-24","GeoLocate|Bannon, Lee|2019-01-24","201|Bannon, Lee|2019-01-24"
"0066876MOR","45.976433999999998|Bannon, Lee|2019-01-24","8.9468619999999994|Bannon, Lee|2019-01-24","WGS84|Bannon, Lee|2019-01-24","Louise & Lee|Bannon, Lee|2019-01-24","based on collectors description|Bannon, Lee|2019-01-24","GeoLocate|Bannon, Lee|2019-01-24","197|Bannon, Lee|2019-01-24"
"0066877MOR","48.125819999999997|Bannon, Lee|2019-01-24","16.961668|Bannon, Lee|2019-01-24","WGS84|Bannon, Lee|2019-01-24","Louise & Lee|Bannon, Lee|2019-01-24","based on collectors description|Bannon, Lee|2019-01-24","GeoLocate|Bannon, Lee|2019-01-24","766|Bannon, Lee|2019-01-24"
"0066880MOR","51.086266000000002|Bannon, Lee|2019-01-24","13.8452|Bannon, Lee|2019-01-24","WGS84|Bannon, Lee|2019-01-24","Louise & Lee|Bannon, Lee|2019-01-24","based on collectors description|Bannon, Lee|2019-01-24","GeoLocate|Bannon, Lee|2019-01-24","2036|Bannon, Lee|2019-01-24"
"0066881MOR","51.415368000000001|Bannon, Lee|2019-01-24","9.6592079999999996|Bannon, Lee|2019-01-24","WGS84|Bannon, Lee|2019-01-24","Louise & Lee|Bannon, Lee|2019-01-24","based on collectors description|Bannon, Lee|2019-01-24","GeoLocate|Bannon, Lee|2019-01-24","199|Bannon, Lee|2019-01-24"
"0066882MOR","41.956896999999998|Bannon, Lee|2019-05-23","-87.648753999999997|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","95|Bannon, Lee|2019-05-23"
"0066883MOR","41.963251999999997|Bannon, Lee|2019-05-23","-87.634888000000004|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","206|Bannon, Lee|2019-05-23"
"0066884MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0066885MOR","49.246132000000003|Bannon, Lee|2019-05-23","-123.115515|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","99|Bannon, Lee|2019-05-23"
"0066886MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0066887MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0066888MOR","51|Bannon, Lee|2019-05-23","11|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1948|Bannon, Lee|2019-05-23"
"0066889MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0066890MOR","39.48292|Bannon, Lee|2019-05-23","-88.175259999999994|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","205|Bannon, Lee|2019-05-23"
"0066891MOR","37.469394000000001|Bannon, Lee|2019-05-23","-122.31005399999999|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","218|Bannon, Lee|2019-05-23"
"0066892MOR","38.941958999999997|Bannon, Lee|2019-05-23","-92.326862000000006|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","645|Bannon, Lee|2019-05-23"
"0066893MOR","35.945042999999998|Bannon, Lee|2019-05-23","-83.958654999999993|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","180|Bannon, Lee|2019-05-23"
"0066901MOR","30.724079|Bannon, Lee|2018-08-16","-88.370011000000005|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","1002|Bannon, Lee|2018-08-16"
"0066902MOR","30.642296000000002|Bannon, Lee|2018-08-16","-87.418762000000001|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","2017|Bannon, Lee|2018-08-16"
"0066903MOR","31.106020000000001|Bannon, Lee|2018-08-16","-88.212979000000004|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","495|Bannon, Lee|2018-08-16"
"0066904MOR","31.940846000000001|Bannon, Lee|2018-09-20","-81.501397999999995|Bannon, Lee|2018-09-20","WGS84|Bannon, Lee|2018-09-20","Louise & Lee|Bannon, Lee|2018-09-20","based on collectors description|Bannon, Lee|2018-09-20","GeoLocate|Bannon, Lee|2018-09-20","2044|Bannon, Lee|2018-09-20"
"0066906MOR","31.443649000000001|Bannon, Lee|2018-09-20","-83.835453999999999|Bannon, Lee|2018-09-20","WGS84|Bannon, Lee|2018-09-20","Louise & Lee|Bannon, Lee|2018-09-20","based on collectors description|Bannon, Lee|2018-09-20","GeoLocate|Bannon, Lee|2018-09-20","2033|Bannon, Lee|2018-09-20"
"0066907MOR","30.807689|Bannon, Lee|2018-01-04","-88.520019000000005|Bannon, Lee|2018-01-04","WGS84|Bannon, Lee|2018-01-04","Louise & Lee|Bannon, Lee|2018-01-04","based on Collectors description|Bannon, Lee|2018-01-04","GeoLocate|Bannon, Lee|2018-01-04","2063|Bannon, Lee|2018-01-04"
"0066909MOR","41.326630999999999|Bannon, Lee|2017-04-21","-88.754649000000001|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","195|Bannon, Lee|2017-04-21"
"0066910MOR","38.735821000000001|Bannon, Lee|2017-04-21","-87.840907999999999|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","206|Bannon, Lee|2017-04-21"
"0066911MOR","","","WGS84|Lueders, Kate|2017-04-04","Kate Lueders|Lueders, Kate|2017-04-04","Based on collector description|Lueders, Kate|2017-04-04","GeoLocate|Lueders, Kate|2017-04-04","4980|Lueders, Kate|2017-04-04"
"0066912MOR","38.726703999999998|Bannon, Lee|2017-04-21","-87.831466000000006|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","229|Bannon, Lee|2017-04-21"
"0066913MOR","41.880305|Bannon, Lee|2017-04-21","-89.473867999999996|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","154|Bannon, Lee|2017-04-21"
"0066914MOR","41.064061000000002|Bannon, Lee|2017-04-21","-88.790965|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","171|Bannon, Lee|2017-04-21"
"0066915MOR","41.063850000000002|Bannon, Lee|2017-04-21","-88.789012|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","161|Bannon, Lee|2017-04-21"
"0066916MOR","39.195594|Bannon, Lee|2017-04-21","-89.767898000000002|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","193|Bannon, Lee|2017-04-21"
"0066918MOR","39.029668000000001|Bannon, Lee|2017-04-21","-89.800426000000002|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","215|Bannon, Lee|2017-04-21"
"0066919MOR","38.972738999999997|Bannon, Lee|2017-04-21","-90.103024000000005|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","192|Bannon, Lee|2017-04-21"
"0066920MOR","38.804133|Bannon, Lee|2017-04-21","-88.857038000000003|Bannon, Lee|2017-04-21","WGS84|Bannon, Lee|2017-04-21","Louise and Lee|Bannon, Lee|2017-04-21","based on collectors description|Bannon, Lee|2017-04-21","GeoLocate|Bannon, Lee|2017-04-21","222|Bannon, Lee|2017-04-21"
"0066997MOR","44.816329000000003|Bannon, Lee|2017-09-14","-85.653287000000006|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","171|Bannon, Lee|2017-09-14"
"0066999MOR","45.500135999999998|Bannon, Lee|2017-09-14","-84.613838999999999|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","195|Bannon, Lee|2017-09-14"
"0067000MOR","42.345880000000001|Bannon, Lee|2017-09-14","-86.221907000000002|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","208|Bannon, Lee|2017-09-14"
"0067003MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067004MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067005MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067006MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067009MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067010MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067012MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067013MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067014MOR","42.298709000000002|Bannon, Lee|2019-05-23","-71.127830000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","1290|Bannon, Lee|2019-05-23"
"0067016MOR","39.002741|Bannon, Lee|2019-05-23","-77.079950999999994|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","275|Bannon, Lee|2019-05-23"
"0067018MOR","41.963251999999997|Bannon, Lee|2019-05-23","-87.634888000000004|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","206|Bannon, Lee|2019-05-23"
"0067019MOR","41.963251999999997|Bannon, Lee|2019-05-23","-87.634888000000004|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","206|Bannon, Lee|2019-05-23"
"0067020MOR","41.959552000000002|Bannon, Lee|2019-05-23","-87.643320000000003|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","201|Bannon, Lee|2019-05-23"
"0067021MOR","41.960124999999998|Bannon, Lee|2019-05-23","-87.643856999999997|Bannon, Lee|2019-05-23","WGS84|Bannon, Lee|2019-05-23","Louise & Lee|Bannon, Lee|2019-05-23","based on collectors description|Bannon, Lee|2019-05-23","GeoLocate|Bannon, Lee|2019-05-23","201|Bannon, Lee|2019-05-23"
"0067028MOR","34.893951000000001|Bannon, Lee|2018-08-16","-87.060434000000001|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","508|Bannon, Lee|2018-08-16"
"0067029MOR","32.141989000000002|Bannon, Lee|2018-08-16","-87.654837000000001|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","623|Bannon, Lee|2018-08-16"
"0067030MOR","34.440925999999997|Bannon, Lee|2018-08-16","-86.597226000000006|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","209|Bannon, Lee|2018-08-16"
"0067031MOR","34.440925999999997|Bannon, Lee|2018-08-16","-86.597226000000006|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","209|Bannon, Lee|2018-08-16"
"0067032MOR","33.146507999999997|Bannon, Lee|2018-08-16","-85.621623|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","201|Bannon, Lee|2018-08-16"
"0067033MOR","33.184227|Bannon, Lee|2018-08-16","-85.58032|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","398|Bannon, Lee|2018-08-16"
"0067034MOR","33.493639000000002|Bannon, Lee|2018-08-16","-85.899416000000002|Bannon, Lee|2018-08-16","WGS84|Bannon, Lee|2018-08-16","Louise & Lee|Bannon, Lee|2018-08-16","based on collectors description|Bannon, Lee|2018-08-16","GeoLocate|Bannon, Lee|2018-08-16","196|Bannon, Lee|2018-08-16"
"0067035MOR","33.517344999999999|Bannon, Lee|2018-08-30","-85.835216000000003|Bannon, Lee|2018-08-30","WGS84|Bannon, Lee|2018-08-30","Louise & Lee|Bannon, Lee|2018-08-30","based on collectors description|Bannon, Lee|2018-08-30","GeoLocate|Bannon, Lee|2018-08-30","210|Bannon, Lee|2018-08-30"
