"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0067995MOR","32.055996","-95.324951","WGS84","Louise & Lee","based on collectors description","GeoLocate","256"
"0067996MOR","36.569154","-80.35507","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2005"
"0068006MOR","38.722426","-87.834122","WGS84","Louise and Lee","based on collectors description","GeoLocate","197"
"0068007MOR","38.742347","-87.837732","WGS84","Louise and Lee","based on collectors description","GeoLocate","186"
"0068008MOR","41.714333","-89.187645","WGS84","Louise and Lee","based on collectors description","GeoLocate","121"
"0068009MOR","39.500019","-88.70952","WGS84","Louise and Lee","based on collectors description","GeoLocate","209"
"0068010MOR","38.259661","-89.887444","WGS84","Louise and Lee","based on collectors description","GeoLocate","197"
"0068011MOR","37.583542","-89.43965","WGS84","Louise and Lee","based on collectors description","GeoLocate","200"
"0068012MOR","38.28127","-89.352462","WGS84","Louise and Lee","based on collectors description","GeoLocate","195"
"0068013MOR","38.051744","-88.23412","WGS84","Louise and Lee","based on collectors description","GeoLocate","196"
"0068016MOR","40.521118","-91.635353","WGS84","Lee","based on Collectors description","GeoLocate","317"
"0068017MOR","40.526044","-91.643636","WGS84","Lee","based on Collectors description","GeoLocate","1862"
"0068018MOR","40.074952","-94.102321","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1997"
"0068019MOR","36.407945","-89.441672","WGS84","Louise & Lee","based on Collectors description","GeoLocate","201"
"0068020MOR","29.826872","-97.67","WGS84","Louise & Lee","based on collectors description","GeoLocate","504"
"0068021MOR","31.472945","-93.830625","WGS84","Louise & Lee","based on collectors description","GeoLocate","221"
"0068022MOR","31.472836","-93.83085","WGS84","Louise & Lee","based on collectors description","GeoLocate","225"
"0068023MOR","33.643792","-95.553453","WGS84","Louise & Lee","based on collectors description","GeoLocate","2054"
"0068024MOR","31.702675","-98.980261","WGS84","Louise & Lee","based on collectors description","GeoLocate","3084"
"0068025MOR","29.143468","-95.723354","WGS84","Louise & Lee","based on collectors description","GeoLocate","1999"
"0068026MOR","38.479497","-105.317436","WGS84","Louise & Lee","based on collectors description","GeoLocate","1921"
"0068027MOR","31.353057","-109.073387","WGS84","Louise & Lee","based on collectors description","GeoLocate","1925"
"0068028MOR","33.093285","-108.281292","WGS84","Louise & Lee","based on collectors description","GeoLocate","2616"
"0068029MOR","32.546527","-107.729114","WGS84","Louise & Lee","based on collectors description","GeoLocate","2022"
"0068030MOR","32.595941","-108.433317","WGS84","Louise & Lee","based on collectors description","GeoLocate","1908"
"0068031MOR","31.355997","-108.751972","WGS84","Louise & Lee","based on collectors description","GeoLocate","2194"
"0068032MOR","34.084329","-86.696027","WGS84","Louise & Lee","based on collectors description","GeoLocate","189"
"0068033MOR","32.216088","-85.479809","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0068034MOR","33.769822","-85.984692","WGS84","Louise & Lee","based on collectors description","GeoLocate","1948"
"0068035MOR","33.81011","-85.72007","WGS84","Louise & Lee","based on collectors description","GeoLocate","625"
"0068036MOR","33.755797","-86.05693","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0068037MOR","32.131526","-88.081507","WGS84","Louise & Lee","based on collectors description","GeoLocate","980"
"0068038MOR","32.090173","-88.206344","WGS84","Louise & Lee","based on collectors description","GeoLocate","535"
"0068039MOR","31.353992","-87.866363","WGS84","Louise & Lee","based on collectors description","GeoLocate","2019"
"0068040MOR","33.849539","-85.550023","WGS84","Louise & Lee","based on collectors description","GeoLocate","231"
"0068041MOR","33.849539","-85.550023","WGS84","Louise & Lee","based on collectors description","GeoLocate","231"
"0068042MOR","34.584011","-87.718974","WGS84","Louise & Lee","based on collectors description","GeoLocate","1941"
"0068043MOR","34.562269","-87.587842","WGS84","Louise & Lee","based on collectors description","GeoLocate","593"
"0068044MOR","34.3817","-87.743695","WGS84","Louise & Lee","based on collectors description","GeoLocate","2059"
"0068045MOR","40.828589","-88.517881","WGS84","Louise and Lee","based on collectors description","GeoLocate","145"
"0068046MOR","41.892254","-89.488717","WGS84","Louise and Lee","based on collectors description","GeoLocate","212"
"0068047MOR","38.086813","-88.949761","WGS84","Louise and Lee","based on collectors description","GeoLocate","261"
"0068048MOR","39.038584","-88.871234","WGS84","Louise and Lee","based on collectors description","GeoLocate","226"
"0068050MOR","39.9835","116.1643","WGS84","Louise & Lee","based on collectors description","GeoLocate","1944"
"0068051MOR","39.028884","-89.79989","WGS84","Louise and Lee","based on collectors description","GeoLocate","162"
"0068052MOR","39.823102","-89.014352","WGS84","Louise and Lee","based on collectors description","GeoLocate","201"
"0068053MOR","40.116711","-89.391764","WGS84","Louise and Lee","based on collectors description","GeoLocate","948"
"0068054MOR","40.413785","-88.019484","WGS84","Louise and Lee","based on collectors description","GeoLocate","198"
"0068055MOR","38.982167","-88.880698","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068057MOR","42.467984","-89.241826","WGS84","Louise and Lee","based on collectors description","GeoLocate","202"
"0068058MOR","40.638664","-89.255657","WGS84","Louise and Lee","based on collectors description","GeoLocate","195"
"0068059MOR","40.328754","-88.96467","WGS84","Louise and Lee","based on collectors description","GeoLocate","180"
"0068060MOR","40.478168","-90.683313","WGS84","Louise and Lee","based on collectors description","GeoLocate","227"
"0068061MOR","40.331133","-90.892733","WGS84","Louise and Lee","based on collectors description","GeoLocate","175"
"0068062MOR","39.213818","-89.971709","WGS84","Louise and Lee","based on collectors description","GeoLocate","206"
"0068064MOR","31.019432","-81.427853","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0068065MOR","","","","Louise & Lee","based on collectors description","GeoLocate","1218"
"0068066MOR","30.466563","-86.150007","WGS84","Louise & Lee","based on collectors description","GeoLocate","1996"
"0068067MOR","30.396547","-86.584146","WGS84","Louise & Lee","based on collectors description","GeoLocate","1983"
"0068068MOR","30.32407","-87.2806","WGS84","Louise & Lee","based on collectors description","GeoLocate","2058"
"0068069MOR","30.523572","-87.23531","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0068070MOR","30.497011","-86.421192","WGS84","Louise & Lee","based on collectors description/believein Okaloosa Cty","GeoLocate","2004"
"0068071MOR","30.49166","-86.243153","WGS84","Louise & Lee","based on collectors description","GeoLocate","1024"
"0068072MOR","30.447142","-87.171636","WGS84","Louise & Lee","based on collectors description","GeoLocate","509"
"0068073MOR","30.644463","-86.551247","WGS84","Louise & Lee","based on collectors description","GeoLocate","969"
"0068076MOR","30.027485","-84.982427","WGS84","Louise & Lee","based on collectors description","GeoLocate","1008"
"0068077MOR","29.898539","-91.906231","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1987"
"0068078MOR","32.076171","-81.824097","WGS84","Louise & Lee","based on collectors description","GeoLocate","873"
"0068079MOR","31.448747","-81.255494","WGS84","Louise & Lee","based on collectors description","GeoLocate","1986"
"0068080MOR","","","WGS84","Louise & Lee","based on collectors description","GeoLocate","1510"
"0068081MOR","37.76976","-90.609656","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1997"
"0068082MOR","38.203414","-94.363316","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2012"
"0068083MOR","36.643673","-93.218514","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2044"
"0068084MOR","36.804444","-93.462346","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2125"
"0068085MOR","38.683848","-92.351443","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2064"
"0068087MOR","35.167283","-93.644972","WGS84","Louise & Lee","based on collectors description","GeoLocate","1050"
"0068088MOR","35.171575","-93.6464","WGS84","Louise & Lee","based on collectors description","GeoLocate","2052"
"0068089MOR","35.171575","-93.6464","WGS84","Louise & Lee","based on collectors description","GeoLocate","2052"
"0068090MOR","31.165606","-85.739173","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0068091MOR","31.165606","-85.739173","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0068092MOR","32.694235","-88.109326","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0068093MOR","32.694379","-88.108425","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0068095MOR","31.577975","-85.275923","WGS84","Louise & Lee","based on collectors description","GeoLocate","196"
"0068096MOR","34.0188","-88.053592","WGS84","Louise & Lee","based on collectors description","GeoLocate","215"
"0068097MOR","34.969381","-87.19179","WGS84","Louise & Lee","based on collectors description","GeoLocate","1007"
"0068098MOR","34.94603","-87.204545","WGS84","Louise & Lee","based on collectors description","GeoLocate","496"
"0068100MOR","32.093254","-86.174823","WGS84","Louise & Lee","based on collectors description","GeoLocate","2010"
"0068101MOR","32.699609","-88.111362","WGS84","Louise & Lee","based on collectors description","GeoLocate","222"
"0068102MOR","34.014603","-87.376993","WGS84","Louise & Lee","based on collectors description","GeoLocate","192"
"0068103MOR","40.075588","-90.94464","WGS84","Louise and Lee","based on collectors description","GeoLocate","183"
"0068104MOR","38.996702","-89.3799","WGS84","Louise and Lee","based on collectors description","GeoLocate","171"
"0068105MOR","39.943222","-90.53683","WGS84","Louise and Lee","based on collectors description","GeoLocate","182"
"0068106MOR","39.295517","-90.532928","WGS84","Louise and Lee","based on collectors description","GeoLocate","213"
"0068107MOR","38.225529","-88.680736","WGS84","Louise and Lee","based on collectors description","GeoLocate","189"
"0068108MOR","40.405094","-91.346635","WGS84","Louise and Lee","based on collectors description","GeoLocate","207"
"0068109MOR","40.369589","-91.401497","WGS84","Louise and Lee","based on collectors description","GeoLocate","198"
"0068110MOR","40.530015","-89.88672","WGS84","Louise and Lee","based on collectors description","GeoLocate","211"
"0068111MOR","41.05104","-90.937085","WGS84","Louise and Lee","based on collectors description/believe now called","GeoLocate","189"
"0068112MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","196"
"0068113MOR","40.960541","-90.940639","WGS84","Louise and Lee","based on collectors description","GeoLocate","189"
"0068114MOR","41.053645","-90.936726","WGS84","Louise and Lee","based on collectors description/believe 825E is 1325E","GeoLocate","206"
"0068115MOR","40.960379","-90.941326","WGS84","Louise and Lee","based on collectors description","GeoLocate","189"
"0068116MOR","37.486114","-88.321483","WGS84","Louise and Lee","based on collectors description","GeoLocate","205"
"0068117MOR","36.383215","-90.330916","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0068118MOR","35.220616","-93.256734","WGS84","Louise & Lee","based on collectors description","GeoLocate","1979"
"0068119MOR","35.1669","-93.635836","WGS84","Louise & Lee","based on collectors description","GeoLocate","1947"
"0068120MOR","33.064405","-91.307547","WGS84","Louise & Lee","based on collectors description","GeoLocate","2040"
"0068121MOR","35.144602","-93.54602","WGS84","Louise & Lee","based on collectors description","GeoLocate","1972"
"0068122MOR","35.181572","-93.616858","WGS84","Louise & Lee","based on collectors description","GeoLocate","2047"
"0068123MOR","33.761563","-93.33162","WGS84","Louise & Lee","based on collectors description","GeoLocate","2028"
"0068124MOR","41.339735","-71.907363","WGS84","Louise & Lee","based on collectors description","GeoLocate","197"
"0068125MOR","41.339735","-71.907363","WGS84","Louise & Lee","based on collectors description","GeoLocate","197"
"0068126MOR","35.216753","-93.251845","WGS84","Louise & Lee","based on collectors description","GeoLocate","2023"
"0068127MOR","34.506756","-93.101015","WGS84","Louise & Lee","based on collectors description","GeoLocate","2008"
"0068128MOR","36.430048","-90.211526","WGS84","Louise & Lee","based on collectors description","GeoLocate","1946"
"0068129MOR","25.521381","-100.124941","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1995"
"0068131MOR","37.144959","-89.332646","WGS84","Louise and Lee","based on collectors description","GeoLocate","189"
"0068132MOR","35.22771","-91.467358","WGS84","Louise & Lee","based on collectors description","GeoLocate","1988"
"0068133MOR","33.059552","-80.180361","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1006"
"0068134MOR","48.17299","16.237578","WGS84","Louise & Lee","based on collectors description","GeoLocate","2041"
"0068135MOR","31.899384","-106.489414","WGS84","Louise & Lee","based on collectors description","GeoLocate","1057"
"0068136MOR","32.841442","-84.74367","WGS84","Louise & Lee","based on collectors description","GeoLocate","2074"
"0068138MOR","42.013266","-123.473807","WGS84","Louise & Lee","based on collectors description","GeoLocate","1330"
"0068139MOR","32.023897","-91.998076","WGS84","Louise & Lee","based on Collectors description","GeoLocate","516"
"0068140MOR","33.276234","-83.704359","WGS84","Louise & Lee","based on collectors description","GeoLocate","601"
"0068141MOR","29.176449","-81.769851","WGS84","Louise & Lee","based on collectors description","GeoLocate","217"
"0068143MOR","29.854142","-97.70552","WGS84","Louise & Lee","based on collectors description","GeoLocate","999"
"0068144MOR","33.27278","-95.87916","WGS84","Louise & Lee","based on collectors description","GeoLocate","2127"
"0068145MOR","36.627338","-78.826095","WGS84","Louise & Lee","based on Collectors description","GeoLocate","210"
"0068146MOR","39.033014","-77.321259","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2123"
"0068147MOR","38.786505","-78.586574","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1314"
"0068148MOR","33.673027","-83.52991","WGS84","Louise & Lee","based on collectors description","GeoLocate","603"
"0068149MOR","33.170276","-84.010777","WGS84","Louise & Lee","based on collectors description","GeoLocate","301"
"0068150MOR","38.12569","-86.815492","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1219"
"0068151MOR","40.625796","-91.711649","WGS84","Louise & Lee","based on Collectors description","GeoLocate","187"
"0068152MOR","40.637582","-91.673266","WGS84","Louise & Lee","based on Collectors description","GeoLocate","353"
"0068153MOR","40.637582","-91.673266","WGS84","Louise & Lee","based on Collectors description","GeoLocate","353"
"0068154MOR","37.075895","-94.663017","WGS84","Louise & Lee","based on collectors description","GeoLocate","2113"
"0068155MOR","37.08558","-88.620647","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2003"
"0068156MOR","37.294951","-87.125582","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1990"
"0068157MOR","32.342758","-92.218223","WGS84","Louise & Lee","based on Collectors description","GeoLocate","392"
"0068179MOR","41.816598","-88.071431","WGS84","Kate Lueders","Based on collector description","GeoLocate","234"
"0068202MOR","41.423612","-89.663087","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068203MOR","39.368385","-90.790832","WGS84","Louise and Lee","based on collectors description","GeoLocate","209"
"0068204MOR","42.052959","-89.936616","WGS84","Louise and Lee","based on collectors description","GeoLocate","170"
"0068205MOR","42.100765","-89.984277","WGS84","Louise and Lee","based on collectors description","GeoLocate","194"
"0068206MOR","40.377615","-87.960439","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068207MOR","39.482675","-89.423367","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068208MOR","39.345383","-87.712063","WGS84","Louise and Lee","based on collectors description","GeoLocate","160"
"0068209MOR","38.849599","-88.380012","WGS84","Louise and Lee","based on collectors description","GeoLocate","42"
"0068210MOR","39.385061","-88.1729","WGS84","Louise and Lee","based on collectors description","GeoLocate","203"
"0068211MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","84"
"0068212MOR","39.099136","-87.729409","WGS84","Louise and Lee","based on collectors description","GeoLocate","142"
"0068213MOR","39.278017","-88.172835","WGS84","Louise and Lee","based on collectors description","GeoLocate","147"
"0068214MOR","40.196206","-88.721826","WGS84","Louise and Lee","based on collectors description","GeoLocate","167"
"0068215MOR","39.697812","-88.037814","WGS84","Louise and Lee","based on collectors description","GeoLocate","215"
"0068216MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","203"
"0068217MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","203"
"0068218MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","203"
"0068219MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","161"
"0068220MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","203"
"0068221MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","257"
"0068222MOR","","","WGS84","Louise & Lee","based on collectors description","GeoLocate","885"
"0068223MOR","24.582229","-98.942077","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2060"
"0068225MOR","25.620235","-100.364643","WGS84","Louise & Lee","based on Collectors description","GeoLocate","301"
"0068227MOR","33.804648","-84.142918","WGS84","Louise & Lee","based on collectors description","GeoLocate","829"
"0068228MOR","31.06371","-104.183504","WGS84","Louise & Lee","based on collectors description","GeoLocate","2017"
"0068229MOR","48.174364","16.241011","WGS84","Louise & Lee","based on collectors description","GeoLocate","1948"
"0068230MOR","50.900317","7.876781","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0068232MOR","31.357577","-108.743143","WGS84","Louise & Lee","based on collectors description","GeoLocate","2006"
"0068234MOR","36.857456","-89.580785","WGS84","Louise & Lee","based on Collectors description","GeoLocate","204"
"0068235MOR","35.144551","-90.001859","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2080"
"0068236MOR","32.640285","-90.595686","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2016"
"0068237MOR","33.424006","-90.915101","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1916"
"0068238MOR","32.640285","-90.595686","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2016"
"0068239MOR","37.207993","-89.701276","WGS84","Louise & Lee","based on Collectors description","GeoLocate","315"
"0068240MOR","36.521176","-90.414228","WGS84","Louise & Lee","based on Collectors description","GeoLocate","531"
"0068241MOR","37.215526","-89.680865","WGS84","Louise & Lee","based on Collectors description","GeoLocate","206"
"0068242MOR","35.342694","-89.488283","WGS84","Louise & Lee","based on Collectors description","GeoLocate","194"
"0068243MOR","30.449266","-94.899388","WGS84","Louise & Lee","based on collectors description","GeoLocate","2012"
"0068244MOR","36.383215","-90.330916","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0068245MOR","34.384213","-91.106477","WGS84","Louise & Lee","based on collectors description","GeoLocate","2022"
"0068246MOR","34.31862","-87.450908","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0068247MOR","34.437988","-86.592022","WGS84","Louise & Lee","based on collectors description","GeoLocate","301"
"0068248MOR","31.38238","-87.957329","WGS84","Louise & Lee","based on collectors description","GeoLocate","1001"
"0068249MOR","34.785062","-91.458462","WGS84","Louise & Lee","based on collectors description","GeoLocate","2002"
"0068250MOR","33.052155","-91.414179","WGS84","Louise & Lee","based on collectors description","GeoLocate","196"
"0068251MOR","34.92587","-88.039416","WGS84","Louise & Lee","based on collectors description","GeoLocate","343"
"0068252MOR","31.274141","-92.467008","WGS84","Louise & Lee","based on Collectors description","GeoLocate","198"
"0068253MOR","34.792619","-91.458805","WGS84","Louise & Lee","based on collectors description","GeoLocate","2071"
"0068254MOR","31.821159","-92.971237","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1965"
"0068255MOR","31.496839","-92.859322","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2014"
"0068256MOR","39.854394","-90.441551","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068257MOR","39.617425","-88.696191","WGS84","Louise and Lee","based on collectors description","GeoLocate","152"
"0068258MOR","42.0461","-89.328189","WGS84","Louise and Lee","based on collectors description","GeoLocate","187"
"0068259MOR","42.0076","-89.278552","WGS84","Louise and Lee","based on collectors description","GeoLocate","168"
"0068260MOR","42.011212","-89.278744","WGS84","Louise and Lee","based on collectors description","GeoLocate","202"
"0068261MOR","42.034276","-89.331534","WGS84","Louise and Lee","based on collectors description","GeoLocate","191"
"0068262MOR","42.011307","-89.320998","WGS84","Louise and Lee","based on collectors description","GeoLocate","347"
"0068263MOR","40.753176","-89.573555","WGS84","Louise and Lee","based on collectors description","GeoLocate","392"
"0068264MOR","38.101896","-89.397109","WGS84","Louise and Lee","based on collectors description","GeoLocate","183"
"0068265MOR","40.093867","-88.534929","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068266MOR","39.698048","-90.64797","WGS84","Louise and Lee","based on collectors description","GeoLocate","193"
"0068267MOR","41.257243","-89.300943","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068268MOR","38.598683","-88.056821","WGS84","Louise and Lee","based on collectors description","GeoLocate","175"
"0068269MOR","41.438672","-90.766661","WGS84","Louise and Lee","based on collectors description","GeoLocate","186"
"0068270MOR","37.629673","-88.402145","WGS84","Louise and Lee","based on collectors description","GeoLocate","193"
"0068271MOR","39.871699","-89.620082","WGS84","Louise and Lee","based on collectors description","GeoLocate","298"
"0068272MOR","40.168178","-90.318598","WGS84","Louise and Lee","based on collectors description","GeoLocate","206"
"0068273MOR","39.622534","-90.377662","WGS84","Louise and Lee","based on collectors description","GeoLocate","219"
"0068274MOR","39.500003","-88.716322","WGS84","Louise and Lee","based on collectors description","GeoLocate","188"
"0068275MOR","38.279359","-89.939793","WGS84","Louise and Lee","based on collectors description/believe in Monroe Cty.","GeoLocate","191"
"0068276MOR","42.341194","-89.758845","WGS84","Louise and Lee","based on collectors description","GeoLocate","48"
"0068277MOR","42.23547","-89.601285","WGS84","Louise and Lee","based on collectors description","GeoLocate","195"
"0068278MOR","40.43064","-89.511925","WGS84","Louise and Lee","based on collectors description","GeoLocate","193"
"0068279MOR","38.28127","-89.352462","WGS84","Louise and Lee","based on collectors description","GeoLocate","195"
"0068280MOR","38.340759","-88.679071","WGS84","Louise and Lee","based on collectors description","GeoLocate","212"
"0068281MOR","39.53717","-87.823554","WGS84","Louise and Lee","based on collectors description","GeoLocate","243"
"0068282MOR","38.263173","-88.066315","WGS84","Louise and Lee","based on collectors description","GeoLocate","185"
"0068283MOR","38.985012","-88.590188","WGS84","Louise and Lee","based on collectors description","GeoLocate","212"
"0068286MOR","42.33824","-72.654353","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0068287MOR","38.346868","-94.600466","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1082"
"0068288MOR","36.54498","-94.485453","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2023"
"0068289MOR","38.889827","-94.531406","WGS84","Louise & Lee","based on Collectors description","GeoLocate","960"
"0068290MOR","38.976007","-94.55138","WGS84","Louise & Lee","based on Collectors description","GeoLocate","538"
"0068291MOR","37.176584","-94.310352","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1931"
"0068292MOR","37.242762","-94.405347","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1940"
"0068293MOR","36.987439","-91.575547","WGS84","Louise & Lee","based on Collectors description","GeoLocate","508"
"0068294MOR","36.543969","-93.857934","WGS84","Louise & Lee","based on Collectors description","GeoLocate","458"
"0068295MOR","38.199451","-94.371341","WGS84","Louise & Lee","based on Collectors description","GeoLocate","477"
"0068296MOR","38.098703","-86.922175","WGS84","Louise & Lee","based on Collectors description","GeoLocate","172"
"0068297MOR","40.675409","-95.691588","WGS84","Louise & Lee","based on Collectors description","GeoLocate","384"
"0068298MOR","40.626001","-91.71277","WGS84","Louise & Lee","based on Collectors description","GeoLocate","195"
"0068299MOR","37.079349","-88.612751","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2015"
"0068301MOR","32.922209","-91.861449","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1904"
"0068302MOR","31.783222","-93.103713","WGS84","Louise & Lee","based on Collectors description","GeoLocate","205"
"0068303MOR","37.583458","-89.439324","WGS84","Louise and Lee","based on collectors description","GeoLocate","223"
"0068304MOR","40.324245","-87.798598","WGS84","Louise and Lee","based on collectors description","GeoLocate","90"
"0068305MOR","38.051473","-88.233004","WGS84","Louise and Lee","based on collectors description","GeoLocate","224"
"0068306MOR","38.241906","-88.088293","WGS84","Louise & Lee","based on collectors description","GeoLocate","217"
"0068307MOR","41.84367","-89.957352","WGS84","Louise and Lee","based on collectors description","GeoLocate","190"
"0068308MOR","41.898694","-89.869506","WGS84","Louise and Lee","based on collectors description","GeoLocate","212"
"0068309MOR","42.279522","-89.370506","WGS84","Louise and Lee","based on collectors description","GeoLocate","164"
"0068310MOR","40.768941","-89.491783","WGS84","Louise and Lee","based on collectors description","GeoLocate","215"
"0068324MOR","42.424669","-84.041222","WGS84","Louise & Lee","based on Collectors description","GeoLocate","201"
"0068329MOR","39.964606","-95.228999","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1924"
"0068330MOR","37.144941","-94.463031","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2025"
"0068331MOR","37.176567","-94.310395","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2068"
"0068332MOR","37.085305","-94.513742","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2028"
"0068333MOR","38.260519","-90.623655","WGS84","Louise & Lee","based on Collectors description","GeoLocate","225"
"0068334MOR","36.85012","-89.901275","WGS84","Louise & Lee","based on Collectors description","GeoLocate","198"
"0068336MOR","38.889852","-94.531411","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2002"
"0068337MOR","39.005928","-94.12915","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2041"
"0068345MOR","34.881109","-99.301453","WGS84","Louise & Lee","based on collectors description","GeoLocate","1034"
"0068371MOR","40.554928","-122.231271","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0068372MOR","37.893255","-122.243533","WGS84","Louise & Lee","based on collectors description","GeoLocate","120"
"0068373MOR","26.623328","111.213733","WGS84","Louise & Lee","based on collectors description","GeoLocate","1957"
"0068376MOR","18.712067","108.828032","WGS84","Louise & Lee","based on collectors description","GeoLocate","2068"
"0068377MOR","34.903625","-99.30904","WGS84","Louise & Lee","based on collectors description","GeoLocate","230"
"0068378MOR","34.899746","-99.324158","WGS84","Louise & Lee","based on collectors description","GeoLocate","2023"
"0068379MOR","34.899746","-99.324158","WGS84","Louise & Lee","based on collectors description","GeoLocate","2023"
"0068380MOR","29.423397","-98.493625","WGS84","Louise & Lee","based on collectors description","GeoLocate","1976"
"0068382MOR","14.546096","-90.327405","WGS84","Louise & Lee","based on collectors description","GeoLocate","1996"
"0068383MOR","34.91726","135.612111","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0068384MOR","35.233613","135.893134","WGS84","Louise & Lee","based on collectors description","GeoLocate","2128"
"0068388MOR","35.48637","110.413407","WGS84","Louise & Lee","based on collectors description","GeoLocate","1999"
"0068392MOR","33.926146","104.521122","WGS84","Louise & Lee","based on collectors description","GeoLocate","2043"
"0068393MOR","42.08588","-123.644312","WGS84","Louise & Lee","based on collectors description","GeoLocate","1781"
"0068394MOR","34.037129","-86.055969","WGS84","Louise & Lee","based on collectors description","GeoLocate","1876"
"0068395MOR","42.203657","-123.704768","WGS84","Louise & Lee","based on collectors description","GeoLocate","1969"
"0068413MOR","43.396611","-89.769525","WGS84","Louise & Lee","based on Collectors description","GeoLocate","236"
"0068414MOR","43.03672","-89.438507","WGS84","Louise & Lee","based on Collectors description","GeoLocate","215"
"0068415MOR","43.107891","-90.720804","WGS84","Louise & Lee","based on Collectors description","GeoLocate","219"
"0068416MOR","43.108831","-90.713036","WGS84","Louise & Lee","based on Collectors description","GeoLocate","198"
"0068417MOR","43.069013","-90.102998","WGS84","Louise & Lee","based on Collectors description","GeoLocate","212"
"0068418MOR","43.104467","-90.749381","WGS84","Louise & Lee","based on Collectors description","GeoLocate","942"
"0068419MOR","43.064454","-89.949496","WGS84","Louise & Lee","based on Collectors description","GeoLocate","206"
"0068448MOR","36.003217","-78.943051","WGS84","Louise & Lee","based on Collectors description","GeoLocate","149"
"0068449MOR","34.445813","-93.105133","WGS84","Louise & Lee","based on collectors description","GeoLocate","1966"
"0068450MOR","37.124493","-89.226719","WGS84","Louise and Lee","based on collectors description","GeoLocate","217"
"0068451MOR","37.122294","-89.140792","WGS84","Louise and Lee","based on collectors description","GeoLocate","211"
"0068454MOR","34.461794","-93.04462","WGS84","Louise & Lee","based on collectors description","GeoLocate","2043"
