"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0027106MOR","42.181216|bannon-hipp|NA","-87.783487|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","208|bannon-hipp|NA"
"0027107MOR","41.91532|bannon-hipp|NA","-86.593356|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1986|bannon-hipp|NA"
"0027108MOR","42.180557|bannon-hipp|NA","-87.782605|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0027109MOR","41.64871|bannon-hipp|NA","-86.370336|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","211|bannon-hipp|NA"
"0027110MOR","41.653394|bannon-hipp|NA","-87.049744|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","211|bannon-hipp|NA"
"0027111MOR","41.661522|bannon-hipp|NA","-87.001811|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","502|bannon-hipp|NA"
"0027112MOR","41.629114|bannon-hipp|NA","-86.954147|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","251|bannon-hipp|NA"
"0027113MOR","41.626785|bannon-hipp|NA","-87.087131|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","214|bannon-hipp|NA"
"0027114MOR","41.881501|bannon-hipp|NA","-86.220504|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1011|bannon-hipp|NA"
"0027115MOR","41.717411|bannon-hipp|NA","-86.669018|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1968|bannon-hipp|NA"
"0027116MOR","41.806639|bannon-hipp|NA","-86.72337|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","503|bannon-hipp|NA"
"0027117MOR","42.00136|bannon-hipp|NA","-86.544952|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","790|bannon-hipp|NA"
"0027118MOR","41.876461|bannon-hipp|NA","-86.629202|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","232|bannon-hipp|NA"
"0027119MOR","41.785848|bannon-hipp|NA","-86.718484|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","295|bannon-hipp|NA"
"0027120MOR","41.656372|bannon-hipp|NA","-87.047878|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","231|bannon-hipp|NA"
"0027121MOR","41.648788|bannon-hipp|NA","-87.019397|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","213|bannon-hipp|NA"
"0027122MOR","41.612779|bannon-hipp|NA","-86.338059|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","207|bannon-hipp|NA"
"0027123MOR","41.538352|bannon-hipp|NA","-87.926298|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","201|bannon-hipp|NA"
"0027124MOR","41.785607|bannon-hipp|NA","-88.149177|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","808|bannon-hipp|NA"
"0027125MOR","41.39559|bannon-hipp|NA","-88.332195|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","188|bannon-hipp|NA"
"0027126MOR","41.618511|bannon-hipp|NA","-87.09315|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","Based on collectors street description not able to verify quarter section no map available|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","174|bannon-hipp|NA"
"0027127MOR","41.814103|bannon-hipp|NA","-87.906109|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","498|bannon-hipp|NA"
"0027128MOR","41.706653|bannon-hipp|NA","-87.965711|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","797|bannon-hipp|NA"
"0027129MOR","41.395542|bannon-hipp|NA","-88.332023|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","190|bannon-hipp|NA"
"0027130MOR","40.946901|bannon-hipp|NA","-87.159118|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","194|bannon-hipp|NA"
"0027131MOR","41.420634|bannon-hipp|NA","-87.206218|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","197|bannon-hipp|NA"
"0027132MOR","41.458493|bannon-hipp|NA","-86.780419|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","189|bannon-hipp|NA"
"0027133MOR","40.821543|bannon-hipp|NA","-87.455737|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","152|bannon-hipp|NA"
"0027134MOR","41.609831|bannon-hipp|NA","-86.259448|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","193|bannon-hipp|NA"
"0027135MOR","42.35061|bannon-hipp|NA","-88.18595|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","197|bannon-hipp|NA"
"0027136MOR","42.275817|bannon-hipp|NA","-87.833148|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","112|bannon-hipp|NA"
"0027137MOR","41.688548|bannon-hipp|NA","-86.84642|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on 1/4 sec & collectors desc.|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","182|bannon-hipp|NA"
"0027138MOR","41.677851|bannon-hipp|NA","-88.361182|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","107|bannon-hipp|NA"
"0027139MOR","41.784046|bannon-hipp|NA","-88.440181|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description major F.P.|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","230|bannon-hipp|NA"
"0027140MOR","41.816806|bannon-hipp|NA","-88.043997|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","695|bannon-hipp|NA"
"0027141MOR","41.395439|bannon-hipp|NA","-87.617554|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","190|bannon-hipp|NA"
"0027142MOR","41.637657|bannon-hipp|NA","-88.65297|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","216|bannon-hipp|NA"
"0027143MOR","41.814375|bannon-hipp|NA","-88.075883|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","168|bannon-hipp|NA"
"0027144MOR","41.207596|bannon-hipp|NA","-87.981784|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors desc. & 1/4 sec|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","192|bannon-hipp|NA"
"0027168MOR","41.779203|bannon-hipp|NA","-88.168063|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","204|bannon-hipp|NA"
"0027169MOR","41.816166|bannon-hipp|NA","-88.049061|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","214|bannon-hipp|NA"
"0027170MOR","41.813794|bannon-hipp|NA","-88.048943|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","201|bannon-hipp|NA"
"0027171MOR","41.819263|bannon-hipp|NA","-88.050595|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","204|bannon-hipp|NA"
"0027173MOR","41.823394|bannon-hipp|NA","-88.049662|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","212|bannon-hipp|NA"
"0027174MOR","41.819599|bannon-hipp|NA","-88.045896|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","212|bannon-hipp|NA"
"0027177MOR","41.072919|bannon-hipp|NA","-87.253192|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","176|bannon-hipp|NA"
"0027178MOR","41.862384|bannon-hipp|NA","-88.427323|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","206|bannon-hipp|NA"
"0027179MOR","41.983718|bannon-hipp|NA","-88.383178|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","204|bannon-hipp|NA"
"0027180MOR","42.261575|bannon-hipp|NA","-87.856726|bannon-hipp|NA","WGS84|bannon-hipp|NA","Andrew Hipp|bannon-hipp|NA","uncertainty estimate seems quite high|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","969|bannon-hipp|NA"
"0027181MOR","41.442734|bannon-hipp|NA","-87.714444|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","182|bannon-hipp|NA"
"0027182MOR","41.303004|bannon-hipp|NA","-88.574707|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","160|bannon-hipp|NA"
"0027183MOR","41.543658|bannon-hipp|NA","-86.343516|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","560|bannon-hipp|NA"
"0027184MOR","42.54773|bannon-hipp|NA","-88.378623|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","211|bannon-hipp|NA"
"0027185MOR","42.316457|bannon-hipp|NA","-88.225305|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","201|bannon-hipp|NA"
"0027186MOR","42.381798|bannon-hipp|NA","-88.436949|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","200|bannon-hipp|NA"
"0027187MOR","41.567504|bannon-hipp|NA","-88.593755|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","57|bannon-hipp|NA"
"0027188MOR","41.389261|bannon-hipp|NA","-88.245264|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","177|bannon-hipp|NA"
"0027189MOR","41.684248|bannon-hipp|NA","-88.026262|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","172|bannon-hipp|NA"
"0027190MOR","41.68409|bannon-hipp|NA","-88.022871|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","189|bannon-hipp|NA"
"0027191MOR","41.681655|bannon-hipp|NA","-88.025072|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","218|bannon-hipp|NA"
"0027192MOR","41.91449|bannon-hipp|NA","-86.591811|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","617|bannon-hipp|NA"
"0027193MOR","41.204463|bannon-hipp|NA","-87.984228|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louis and Andrew|bannon-hipp|NA","Didn't double-check TRS, but went based on text description, assuming the point was truly within the state park|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","193|bannon-hipp|NA"
"0027194MOR","41.715395|bannon-hipp|NA","-87.925516|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","173|bannon-hipp|NA"
"0027195MOR","41.568628|bannon-hipp|NA","-88.594571|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","193|bannon-hipp|NA"
"0027196MOR","41.632057|bannon-hipp|NA","-88.532984|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors desc. & 1/4 sec|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","187|bannon-hipp|NA"
"0027197MOR","41.752543|bannon-hipp|NA","-86.665852|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","42|bannon-hipp|NA"
"0027198MOR","41.825791|bannon-hipp|NA","-88.325343|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","186|bannon-hipp|NA"
"0027199MOR","42.683008|bannon-hipp|NA","-88.234889|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","102|bannon-hipp|NA"
"0027200MOR","41.541774|bannon-hipp|NA","-86.353289|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","223|bannon-hipp|NA"
"0027201MOR","41.38731|bannon-hipp|NA","-88.240047|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","195|bannon-hipp|NA"
"0027202MOR","42.046688|bannon-hipp|NA","-88.623926|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","140|bannon-hipp|NA"
"0027203MOR","42.020355|bannon-hipp|NA","-87.8734|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","190|bannon-hipp|NA"
"0027204MOR","42.0201|bannon-hipp|NA","-87.873099|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","191|bannon-hipp|NA"
"0027205MOR","42.014904|bannon-hipp|NA","-88.267503|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","90|bannon-hipp|NA"
"0027206MOR","41.489868|bannon-hipp|NA","-87.657138|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors desc. & 1/4 sec|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","196|bannon-hipp|NA"
"0027207MOR","41.648675|bannon-hipp|NA","-87.587108|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0027208MOR","41.68833|bannon-hipp|NA","-87.527799|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","200|bannon-hipp|NA"
"0027209MOR","41.648675|bannon-hipp|NA","-87.587108|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0027210MOR","42.137069|bannon-hipp|NA","-88.094145|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","179|bannon-hipp|NA"
"0027211MOR","41.833306|bannon-hipp|NA","-86.624538|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","613|bannon-hipp|NA"
"0027212MOR","42.055523|bannon-hipp|NA","-87.883571|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors desc. & 1/4 sec|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","117|bannon-hipp|NA"
"0027213MOR","42.01514|bannon-hipp|NA","-88.25344|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors desc. & 1/4 sec|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","145|bannon-hipp|NA"
"0027214MOR","42.014088|bannon-hipp|NA","-88.254127|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise|bannon-hipp|NA","Based on ill geo survey plss - may be partially in N 1/2 sec 30|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","247|bannon-hipp|NA"
"0027215MOR","42.013982|bannon-hipp|NA","-88.25249|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","Moderate certainty, not sure if range and township numbers are correct|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","246|bannon-hipp|NA"
"0027216MOR","42.263386|bannon-hipp|NA","-88.834869|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","131|bannon-hipp|NA"
"0027217MOR","40.821287|bannon-hipp|NA","-87.455807|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","131|bannon-hipp|NA"
"0027218MOR","","","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","177|bannon-hipp|NA"
"0027219MOR","41.81719|bannon-hipp|NA","-88.052966|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","669|bannon-hipp|NA"
"0027220MOR","41.855975|bannon-hipp|NA","-88.143801|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","203|bannon-hipp|NA"
"0027221MOR","41.816038|bannon-hipp|NA","-88.051507|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","182|bannon-hipp|NA"
"0027222MOR","41.817381|bannon-hipp|NA","-88.052537|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","795|bannon-hipp|NA"
"0027223MOR","42.014991|bannon-hipp|NA","-88.255003|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","126|bannon-hipp|NA"
"0027224MOR","41.889023|bannon-hipp|NA","-88.16755|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","195|bannon-hipp|NA"
"0027225MOR","41.913859|bannon-hipp|NA","-88.187584|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","95|bannon-hipp|NA"
"0027226MOR","41.913866|bannon-hipp|NA","-88.187969|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","112|bannon-hipp|NA"
"0027227MOR","41.913947|bannon-hipp|NA","-88.187638|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors descripton|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","123|bannon-hipp|NA"
